10000
image_id x_1 y_1 width height
008380.jpg   110 117 270 374
008381.jpg    72  66 114 158
008382.jpg   128  35 156 216
008383.jpg   149  48 101 140
008384.jpg   496 143 538 745
008385.jpg   229  77 151 209
008386.jpg    68  43 181 277
008387.jpg   123  70 107 148
008388.jpg   271 150 325 450
008389.jpg   110  50 135 187
008390.jpg   119  73 169 234
008391.jpg    63 128 424 587
008392.jpg   116  91 177 245
008393.jpg   106  81 159 220
008394.jpg   140  98 200 277
008395.jpg    46  64 182 252
008396.jpg   166  19 130 180
008397.jpg     8   1 112 108
008398.jpg   140 116  49  68
008399.jpg   140  62 161 223
008400.jpg   113  64 138 191
008401.jpg    82  37 133 184
008402.jpg   135 118 229 317
008403.jpg   419 125 286 396
008404.jpg   126  49 190 263
008405.jpg   158 209 164 227
008406.jpg   234  48 138 191
008407.jpg    71  56  88 122
008408.jpg   120 137 211 292
008409.jpg   156 132 161 223
008410.jpg   215 190 333 461
008411.jpg    74  31  55  76
008412.jpg    94  49 112 155
008413.jpg    34 109 244 338
008414.jpg    55  39 172 238
008415.jpg    21  77 302 418
008416.jpg   135  20  88 122
008417.jpg    88  64 216 299
008418.jpg   102  79 151 209
008419.jpg   376 177 130 180
008420.jpg    46 112 112 155
008421.jpg   168  78 172 238
008422.jpg   122  37  96 133
008423.jpg    56 113 174 241
008424.jpg    60  90 187 259
008425.jpg   484  98 213 295
008426.jpg   139 118 156 216
008427.jpg    81  33 130 180
008428.jpg     4  33  68  94
008429.jpg    41  78 229 317
008430.jpg   152  22  70  97
008431.jpg   217 134 161 223
008432.jpg   139  67 148 205
008433.jpg   249  43 120 166
008434.jpg   153  43 101 140
008435.jpg    10  28 104 144
008436.jpg    27  54 239 331
008437.jpg    31  45  81 112
008438.jpg   203  89 231 320
008439.jpg    47  92 216 299
008440.jpg   201  56 250 346
008441.jpg    97  81 130 180
008442.jpg   360 200 140 140
008443.jpg   142   1 268 328
008444.jpg   151  25  75 104
008445.jpg    49  59 133 184
008446.jpg   203  40 125 173
008447.jpg    72  99 192 266
008448.jpg   123 229 478 662
008449.jpg   124  75 182 252
008450.jpg   187  78 109 151
008451.jpg   342  55  68  94
008452.jpg    81  99 159 220
008453.jpg   211  29 146 202
008454.jpg    74  42 172 238
008455.jpg    36  79 159 220
008456.jpg    48  36  62  86
008457.jpg    80   2  57  79
008458.jpg   132 106 127 167
008459.jpg    76  42 187 259
008460.jpg    57  54 294 407
008461.jpg   155  58 226 272
008462.jpg    80  89 156 216
008463.jpg    92  18  55  76
008464.jpg    42  64 299 414
008465.jpg    14  58 203 281
008466.jpg    79  91 190 263
008467.jpg   153  27 114 158
008468.jpg   139  82 250 346
008469.jpg    80  73 208 288
008470.jpg    73  73 174 241
008471.jpg    83 110 304 387
008472.jpg   531  24 273 378
008473.jpg    68  80 146 202
008474.jpg    37  50 177 222
008475.jpg    70  82 265 367
008476.jpg   128  78 174 241
008477.jpg    83  72 133 184
008478.jpg    68  89 107 148
008479.jpg    19  50 166 230
008480.jpg   214  35 122 169
008481.jpg   127  54 109 151
008482.jpg   273   1 458 634
008483.jpg   170  94 179 248
008484.jpg    89 318 419 580
008485.jpg   465 179 320 443
008486.jpg    75 118 247 342
008487.jpg   112  58 247 342
008488.jpg   149  66  83 115
008489.jpg   126  42 109 151
008490.jpg   415 147 294 407
008491.jpg    76  52 289 400
008492.jpg   365 108 151 209
008493.jpg    89  33 138 191
008494.jpg    66  76 268 371
008495.jpg    94  61 179 248
008496.jpg   159  54 161 223
008497.jpg   337 155 577 799
008498.jpg   357 328 629 871
008499.jpg   224  63 122 169
008500.jpg    43  53 153 212
008501.jpg   436 116 263 364
008502.jpg   149 254 239 331
008503.jpg    93  46 127 176
008504.jpg    47 109 200 277
008505.jpg    62  29  73 101
008506.jpg   123  54 140 194
008507.jpg    99  40 172 237
008508.jpg    47  75 107 148
008509.jpg   205  71 148 205
008510.jpg    42  40  99 137
008511.jpg   249  64 114 158
008512.jpg    18  24 148 201
008513.jpg    89  88 213 295
008514.jpg   279  58 143 198
008515.jpg    35  53 117 146
008516.jpg    23  72 213 295
008517.jpg   108  20 187 259
008518.jpg   150  36 104 144
008519.jpg   159  61 398 551
008520.jpg   475  71 166 230
008521.jpg   363 310 486 673
008522.jpg   251   8 148 205
008523.jpg   234  54 130 180
008524.jpg   105  53 213 295
008525.jpg   159  90 192 266
008526.jpg    64  61 120 166
008527.jpg    32  78 187 259
008528.jpg   128  38 127 176
008529.jpg    72  40 172 238
008530.jpg   358  51 135 187
008531.jpg   108  81 208 288
008532.jpg     1  65 151 209
008533.jpg   240  77 130 180
008534.jpg   132  75 216 299
008535.jpg    65  55 270 374
008536.jpg    86  57 260 342
008537.jpg   232 181 699 968
008538.jpg   241  58 182 252
008539.jpg   213  66 174 241
008540.jpg    63  39 200 265
008541.jpg    85  42 166 230
008542.jpg   189  49  52  72
008543.jpg    74 105 257 356
008544.jpg    55  84 205 284
008545.jpg   113 127 231 320
008546.jpg   383  55 244 338
008547.jpg   234  56 122 169
008548.jpg    61  65 278 385
008549.jpg   116  35 109 151
008550.jpg    74  95 242 335
008551.jpg   692 161 112 155
008552.jpg   166 228 231 320
008553.jpg    43  44 151 209
008554.jpg     1  12  96 133
008555.jpg    51  96 153 212
008556.jpg   121  28 164 227
008557.jpg   177  76 159 220
008558.jpg   234 141 226 313
008559.jpg   126 109 213 295
008560.jpg    71  55 130 180
008561.jpg     1  11 169 234
008562.jpg    97 125 177 245
008563.jpg    67  86 281 389
008564.jpg    90  27  55  76
008565.jpg    51  47 289 388
008566.jpg   130  90 198 274
008567.jpg   139  46  75 104
008568.jpg   157  24 104 144
008569.jpg    29  64 278 385
008570.jpg   113  54 153 212
008571.jpg    70  93 244 338
008572.jpg   130  97 120 166
008573.jpg    30  24 138 191
008574.jpg    87   8 213 295
008575.jpg   348  34 270 374
008576.jpg   160  86 143 198
008577.jpg   122  72 192 266
008578.jpg    84  85 151 209
008579.jpg   208  18 216 299
008580.jpg   144  47  99 137
008581.jpg    49  69 224 310
008582.jpg   413 189 354 490
008583.jpg    77  71 182 252
008584.jpg    83  40 203 281
008585.jpg   150 127 169 234
008586.jpg   404 202 276 382
008587.jpg   108  81 247 342
008588.jpg   143 100 182 252
008589.jpg    94  41 205 284
008590.jpg    35  48 192 266
008591.jpg    95 103 187 259
008592.jpg   119  91 208 288
008593.jpg    95  63 107 148
008594.jpg   137  65 361 500
008595.jpg    37  59 161 223
008596.jpg   138 112 159 220
008597.jpg    64 115 195 270
008598.jpg    70 109 133 184
008599.jpg  1212 196 411 569
008600.jpg   102  47 185 256
008601.jpg    82  33 406 562
008602.jpg   286 110 231 320
008603.jpg   103  67 107 148
008604.jpg   297 351 551 763
008605.jpg   135   7  96 133
008606.jpg   151 123 107 148
008607.jpg    54  25 164 227
008608.jpg    73 102 177 245
008609.jpg    49  50 203 281
008610.jpg   225  49 133 184
008611.jpg    44  67 130 180
008612.jpg     7  45 177 238
008613.jpg   314  29 109 151
008614.jpg   176  29 107 148
008615.jpg    50  14  88 122
008616.jpg   202  42  94 130
008617.jpg   133  62 221 306
008618.jpg    80 175 216 299
008619.jpg    73  88 203 281
008620.jpg   214 114 237 328
008621.jpg   364  75 247 342
008622.jpg    53  37 148 205
008623.jpg    24  24  81 112
008624.jpg    62  29 114 158
008625.jpg   107  75 127 176
008626.jpg   125 150 164 227
008627.jpg   184  65 127 176
008628.jpg   220 104 153 212
008629.jpg   184  93 153 212
008630.jpg   136  45 174 241
008631.jpg   109 105 182 252
008632.jpg   217  26  81 112
008633.jpg   504  75 182 252
008634.jpg   104  76 166 230
008635.jpg   125  72 114 158
008636.jpg   102  49 112 155
008637.jpg    89  93 205 284
008638.jpg    48  34  81 112
008639.jpg     1  33 127 161
008640.jpg   127  93 216 299
008641.jpg    82  65 151 209
008642.jpg   164  83 179 248
008643.jpg   574 258 439 608
008644.jpg   310  32 117 162
008645.jpg    69 105 190 263
008646.jpg    78  71 120 166
008647.jpg   517 158 426 590
008648.jpg    81  53  78 108
008649.jpg   162  52 166 230
008650.jpg   101  25 161 223
008651.jpg    48  61 138 191
008652.jpg     4  27  52  72
008653.jpg    57 108 239 331
008654.jpg  1043 647 367 508
008655.jpg    42  73 130 180
008656.jpg    98  44 109 151
008657.jpg    89  54 172 238
008658.jpg   121  69 203 281
008659.jpg   111  73 107 148
008660.jpg    55  48  75 104
008661.jpg   134  95 185 256
008662.jpg   104 133 242 335
008663.jpg    23  76 159 205
008664.jpg   152  23 125 173
008665.jpg   828  43 369 511
008666.jpg    55  67 341 500
008667.jpg   171 106 242 335
008668.jpg   283 387 559 774
008669.jpg   151  50  99 137
008670.jpg    33  42  75 104
008671.jpg   139  71 198 274
008672.jpg    91  68 140 194
008673.jpg   148  57  70  97
008674.jpg   256  65 125 173
008675.jpg   725 148 359 497
008676.jpg    45  31 117 162
008677.jpg   212 148 159 220
008678.jpg   163   1 247 342
008679.jpg   416 160 338 468
008680.jpg   130  35  96 133
008681.jpg    71  99 190 263
008682.jpg   217 114 198 274
008683.jpg   136  44  78 108
008684.jpg    26  75 195 270
008685.jpg   239 387 164 227
008686.jpg    24  27 273 378
008687.jpg    46  44 114 158
008688.jpg   177  66 114 158
008689.jpg   102 395 133 184
008690.jpg    35  57  94 130
008691.jpg   123  55 138 191
008692.jpg   130  22 151 209
008693.jpg   394 316 624 864
008694.jpg    75  19 169 234
008695.jpg    55  48 218 302
008696.jpg   231 112 133 184
008697.jpg   173  50  83 115
008698.jpg   200  97 226 313
008699.jpg   123  74 114 158
008700.jpg   436 637 1682 2329
008701.jpg   158 115 146 202
008702.jpg    53  71 179 248
008703.jpg   111  78 179 248
008704.jpg    52  43 166 230
008705.jpg   169  65 164 227
008706.jpg    47  38  73 101
008707.jpg   415 158 185 256
008708.jpg   145  49 112 155
008709.jpg    53  90 268 371
008710.jpg    29 107 510 706
008711.jpg    76 131 273 367
008712.jpg   187  35 107 148
008713.jpg   135  62 146 202
008714.jpg    54  29  65  90
008715.jpg   555 247 369 511
008716.jpg    52  70 120 166
008717.jpg   116  62 208 288
008718.jpg   116  46  94 130
008719.jpg   194 182 185 256
008720.jpg   638 162 382 529
008721.jpg   119  33 166 230
008722.jpg    63  38  60  83
008723.jpg    81  85 112 155
008724.jpg   136  91 114 158
008725.jpg    73  57 146 202
008726.jpg    50  79 229 317
008727.jpg    98  21  81 112
008728.jpg   123  33 153 212
008729.jpg   130 126 153 212
008730.jpg    55  44 117 162
008731.jpg    88  52 374 518
008732.jpg    71  91 125 173
008733.jpg   218 228  70  97
008734.jpg   515 280 608 842
008735.jpg   196  53 151 209
008736.jpg   663 128 395 547
008737.jpg    44  38 265 332
008738.jpg   132  90 224 310
008739.jpg   147  74 101 140
008740.jpg    57  36 159 220
008741.jpg   102  79 140 194
008742.jpg   127  97 203 281
008743.jpg   184  58  91 126
008744.jpg   199  71 143 198
008745.jpg    30  55 107 148
008746.jpg   158  97  78 108
008747.jpg    85  93 174 241
008748.jpg   139 178 317 439
008749.jpg    31  72 203 281
008750.jpg   152  78 133 184
008751.jpg   228  81  94 130
008752.jpg   228  68 130 180
008753.jpg   134  59  88 122
008754.jpg   105  81 208 288
008755.jpg   192  51 159 220
008756.jpg   107  51 146 202
008757.jpg    45  63 187 259
008758.jpg    52  52  91 126
008759.jpg   140  19 185 256
008760.jpg   372  80 198 274
008761.jpg   258  55 156 216
008762.jpg   137  42  60  83
008763.jpg   256  90 135 187
008764.jpg   151  62 127 176
008765.jpg    15  25  96 133
008766.jpg   293  32 122 169
008767.jpg   114  71 447 619
008768.jpg   288 208 551 763
008769.jpg   171  57 348 471
008770.jpg     7  17 130 180
008771.jpg    48 143 286 354
008772.jpg    58  47 211 302
008773.jpg   171  56 169 234
008774.jpg    63 117 242 335
008775.jpg   162  53 182 252
008776.jpg    52  36 281 381
008777.jpg   109  65 103 166
008778.jpg   157  55 127 176
008779.jpg   212  35 135 187
008780.jpg   152  76 159 220
008781.jpg    90  22 159 220
008782.jpg    62  79 133 184
008783.jpg   193 109 109 151
008784.jpg   106  38 148 205
008785.jpg   410 175 390 540
008786.jpg    84  58  86 119
008787.jpg    76  75 192 266
008788.jpg   131  80 177 245
008789.jpg   130  76 166 230
008790.jpg   133  44 122 169
008791.jpg    12  40 153 212
008792.jpg    94  95 242 335
008793.jpg   230 288 510 706
008794.jpg   279  26 101 140
008795.jpg    97  86 117 162
008796.jpg   160  90  68  94
008797.jpg   100  46 120 166
008798.jpg    97  51 122 169
008799.jpg   108  72 169 234
008800.jpg    71  62 218 302
008801.jpg    46 129 187 259
008802.jpg   107  79 117 162
008803.jpg   147  82 338 468
008804.jpg    74  48 140 194
008805.jpg    95 103  70  97
008806.jpg   255  37 151 209
008807.jpg   108  85 224 310
008808.jpg   140  92 135 187
008809.jpg    83  82 112 155
008810.jpg   114  47 133 184
008811.jpg   434  99 250 346
008812.jpg   201 114 226 313
008813.jpg   282  47 127 176
008814.jpg   310 232 598 828
008815.jpg    92 102 169 234
008816.jpg    54  20  55  76
008817.jpg    78  29  52  72
008818.jpg   163  67 151 209
008819.jpg   152  88 153 212
008820.jpg     4  47 190 263
008821.jpg   165  38 164 227
008822.jpg   167  48 179 248
008823.jpg    69  79 159 220
008824.jpg   102 122 107 148
008825.jpg   206  58 130 180
008826.jpg    79  55 218 302
008827.jpg   954 148 140 194
008828.jpg    82  14  60  83
008829.jpg   688 217 234 324
008830.jpg    74  80 237 328
008831.jpg    61  54  91 126
008832.jpg   114  93 164 227
008833.jpg    11  29 101 140
008834.jpg   183  44 174 233
008835.jpg    98  76 294 407
008836.jpg   218  90 107 148
008837.jpg    42  69  91 126
008838.jpg   217  60 109 151
008839.jpg   146  76  49  68
008840.jpg   154 126 234 324
008841.jpg   111  60 174 241
008842.jpg    73  80 156 216
008843.jpg    67 107 341 472
008844.jpg    32  73 369 511
008845.jpg    14  36 151 209
008846.jpg   260  65 146 202
008847.jpg   343 155 151 209
008848.jpg    22  54 166 230
008849.jpg   326 149 489 677
008850.jpg    91  55 133 184
008851.jpg    83  87 148 205
008852.jpg    70  52 135 187
008853.jpg   175  73 125 173
008854.jpg   307 214 686 950
008855.jpg    63  39 229 317
008856.jpg   141  55 104 144
008857.jpg   120 103 213 295
008858.jpg   409 216 408 565
008859.jpg    92  52 177 245
008860.jpg   121  87 138 191
008861.jpg    63  72 200 277
008862.jpg   222 115 190 263
008863.jpg   106  54  65  90
008864.jpg    83  91 127 176
008865.jpg    45 104 138 191
008866.jpg    74  64 156 216
008867.jpg   126  61 140 194
008868.jpg    45 149 237 328
008869.jpg   290  17  94 130
008870.jpg    81 100 187 259
008871.jpg   113  52 151 209
008872.jpg   328  78 179 248
008873.jpg   142  53 120 166
008874.jpg    65 106 208 288
008875.jpg   133  35 117 162
008876.jpg    65  38  65  90
008877.jpg    83  34 112 155
008878.jpg   320  75 218 302
008879.jpg   228  66 182 252
008880.jpg   159  62 122 169
008881.jpg    72  32 143 198
008882.jpg   354  56 273 378
008883.jpg    20 114 296 410
008884.jpg   346 217 504 698
008885.jpg   112  43 148 205
008886.jpg    65  23 104 144
008887.jpg   107  68 208 288
008888.jpg   139 109 172 238
008889.jpg    26  16 103 148
008890.jpg   313 107 203 281
008891.jpg   134  44 231 320
008892.jpg   189  12 130 180
008893.jpg   135  43 169 234
008894.jpg    90  23 159 220
008895.jpg   129  61 172 238
008896.jpg   120 117 179 248
008897.jpg    78  60 156 216
008898.jpg   167  76 107 148
008899.jpg   126   1 523 724
008900.jpg    70 120 312 432
008901.jpg   220 160 156 216
008902.jpg    68  88 161 223
008903.jpg   114  38  83 115
008904.jpg   261  68  78 108
008905.jpg   178  56 260 360
008906.jpg    80  73 161 223
008907.jpg   239 132 107 148
008908.jpg   112  44 187 259
008909.jpg   495 100 166 230
008910.jpg   191  65 213 295
008911.jpg    68  82 244 295
008912.jpg   188  36 122 169
008913.jpg   117  61 151 209
008914.jpg   115  94 148 205
008915.jpg   125  40  99 137
008916.jpg   237  65 148 205
008917.jpg    11 422 788 1091
008918.jpg    65  71  96 133
008919.jpg    54 133 307 414
008920.jpg   347 120 205 284
008921.jpg    51   1 211 292
008922.jpg    54  52 130 180
008923.jpg    42  53 140 194
008924.jpg    69  64 231 320
008925.jpg   141 155 374 518
008926.jpg   141  54 130 180
008927.jpg    63  61 192 266
008928.jpg   274 203 286 396
008929.jpg    64  38 177 245
008930.jpg   124 113 289 400
008931.jpg   171  93  88 122
008932.jpg    64  44 138 191
008933.jpg     1  59 151 209
008934.jpg   253 197 382 529
008935.jpg   306 214 265 367
008936.jpg   153  26 153 212
008937.jpg   178  97 179 248
008938.jpg   184 183 328 454
008939.jpg    86  74 159 220
008940.jpg    60  93 192 266
008941.jpg   132  60 117 162
008942.jpg    84  33 153 212
008943.jpg    81 105 190 263
008944.jpg   197  70 242 335
008945.jpg   243 303 471 652
008946.jpg    98  82  68  94
008947.jpg    42  60 234 324
008948.jpg    71  97 195 270
008949.jpg    33  77 242 335
008950.jpg   107  41 268 371
008951.jpg   143 128 187 259
008952.jpg   100 183 317 439
008953.jpg    68 110 198 274
008954.jpg    68 100 231 320
008955.jpg   181  43 120 166
008956.jpg    50  21 127 176
008957.jpg   172  12 164 227
008958.jpg   184  86 117 162
008959.jpg    86  71 161 223
008960.jpg   102  92 143 198
008961.jpg   104  49 153 212
008962.jpg   140   3 114 158
008963.jpg   279  22 130 180
008964.jpg   115  35  86 119
008965.jpg   242  56 127 194
008966.jpg   357 652 861 1192
008967.jpg    84  47 120 166
008968.jpg    70  82 164 227
008969.jpg    25  43 133 184
008970.jpg   110  49  96 133
008971.jpg   611 554 972 1346
008972.jpg   113 120 179 248
008973.jpg   132  93 159 220
008974.jpg   177  34  70  97
008975.jpg    48  64  88 122
008976.jpg   145  84 174 241
008977.jpg    51  74 112 155
008978.jpg   170  58 104 144
008979.jpg   153  61 218 302
008980.jpg   267  84 174 241
008981.jpg   201  89 169 234
008982.jpg    86  79 146 201
008983.jpg    92  64 174 241
008984.jpg   356 243 234 324
008985.jpg   373  42 286 396
008986.jpg    13  56 226 313
008987.jpg   100  43 237 328
008988.jpg    51  45  99 137
008989.jpg    43 111 289 363
008990.jpg   353 355 489 677
008991.jpg    15  46 107 148
008992.jpg   124 175 133 184
008993.jpg   609 345 936 1296
008994.jpg   298 183 450 623
008995.jpg    11  35 112 155
008996.jpg   218  50 127 176
008997.jpg   117  68 159 220
008998.jpg    70  76 120 166
008999.jpg    61  84 169 234
009000.jpg    98  53 114 158
